MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup
1021509,4199,121,3,1000,3571.0,Low,10/15/2009 0:00,E110B,E110,B,UNK,UNK,Small,Missouri,TEX
1551371,3357,132,1,1989,0.0,UNK,5/25/1995 0:00,12G,12,G,UNK,UNK,UNK,Arizona,MG
1005174,3877,121,3,1000,17155.0,Low,12/4/2008 0:00,980C,980,C,UNK,UNK,Medium,North Carolina,WL
562495,3538,132,1,1997,0.0,UNK,9/28/2004 0:00,416C,416,C,UNK,UNK,UNK,Illinois,BL
1120458,1092,132,2,1995,0.0,UNK,10/20/2001 0:00,307SSR,307,UNK,UNK,SSR,Mini,Pennsylvania,TEX
1284820,3357,132,1,1989,0.0,UNK,9/24/1999 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG
1025372,3858,121,3,2000,11585.0,Medium,3/23/2007 0:00,966G,966,G,UNK,UNK,Medium,Oklahoma,WL
1483990,4128,132,7,1986,0.0,UNK,10/19/2005 0:00,D6H,D6,H,UNK,UNK,Medium,South Carolina,TTT
1218612,3171,132,2,1996,0.0,UNK,12/10/1999 0:00,580L,580,L,UNK,UNK,UNK,Georgia,BL
1412209,85,132,1,1998,0.0,UNK,6/5/2004 0:00,966FII,966,F,II,UNK,Medium,Nevada,WL
1553508,4112,132,1,1981,0.0,UNK,12/18/1997 0:00,D5B,D5,B,UNK,UNK,UNK,Maryland,TTT
1042867,8647,121,3,1000,0.0,UNK,5/15/2009 0:00,A500,A500,UNK,UNK,UNK,UNK,Missouri,MG
960680,3806,132,1,1994,0.0,UNK,11/30/1999 0:00,938F,938,F,UNK,UNK,Medium,California,WL
1338274,3238,132,7,1996,0.0,UNK,3/6/2003 0:00,850G,850,G,UNK,UNK,UNK,Alabama,TTT
1448952,3170,132,20,1987,0.0,UNK,3/3/1995 0:00,580K,580,K,UNK,UNK,UNK,Arkansas,BL
1045997,4735,121,3,1995,16564.0,Medium,1/15/2009 0:00,624G,624,G,UNK,UNK,Medium,California,WL
1486154,3161,132,21,1995,0.0,UNK,5/11/2000 0:00,550G,550,G,UNK,UNK,UNK,Maine,TTT
1349400,22318,132,18,1974,0.0,UNK,3/18/1989 0:00,680,680,UNK,UNK,UNK,UNK,New Jersey,BL
829316,7014,132,1,1999,0.0,UNK,10/3/2002 0:00,236,236,UNK,UNK,UNK,UNK,Maryland,SSL
1522625,3269,132,1,1987,0.0,UNK,9/21/2007 0:00,95XT,95,XT,UNK,UNK,UNK,Minnesota,SSL
1408801,1587,132,1,1989,0.0,UNK,3/13/2002 0:00,D5HLGP,D5,H,UNK,LGP,Medium,Illinois,TTT
1185274,3819,132,13,1988,0.0,UNK,3/16/1996 0:00,950B,950,B,UNK,UNK,Medium,Tennessee,WL
151466,3538,132,7,1997,0.0,UNK,3/2/2001 0:00,416C,416,C,UNK,UNK,UNK,Alabama,BL
81651,3538,132,1,1997,0.0,UNK,12/17/2002 0:00,416C,416,C,UNK,UNK,UNK,Maryland,BL
1111418,3166,132,10,1982,0.0,UNK,3/17/2010 0:00,580E,580,E,UNK,UNK,UNK,Louisiana,BL
1544659,3883,132,1,1977,0.0,UNK,4/29/1999 0:00,988B,988,B,UNK,UNK,Large,Pennsylvania,WL
1347779,3261,132,20,1997,1197.0,Low,6/16/2011 0:00,90XT,90,XT,UNK,UNK,UNK,Arkansas,SSL
1063357,10462,121,3,2000,884.0,Low,2/24/2005 0:00,EC140,EC140,UNK,UNK,UNK,Small,Florida,TEX
1214027,3171,132,2,1998,0.0,UNK,8/13/2003 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL
1383243,6788,132,6,1982,0.0,UNK,11/6/1992 0:00,580,580,UNK,UNK,UNK,UNK,Wyoming,BL
1369156,7277,132,1,1980,0.0,UNK,5/31/2003 0:00,950,950,UNK,UNK,UNK,Medium,Nevada,WL
1465383,1532,132,4,1989,0.0,UNK,2/11/2002 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Florida,TTT
1325404,3112,132,1,1997,0.0,UNK,3/14/2000 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL
1173188,3883,132,1,1982,0.0,UNK,5/10/1994 0:00,988B,988,B,UNK,UNK,Large,Nevada,WL
1056524,3356,121,3,1000,0.0,UNK,9/20/2007 0:00,12F,12,F,UNK,UNK,UNK,Georgia,MG
1178911,4148,132,1,1982,0.0,UNK,12/8/2004 0:00,D8L,D8,L,UNK,UNK,Large,North Carolina,TTT
1127863,6633,132,2,2000,0.0,UNK,2/8/2001 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL
1334157,3819,132,1,1986,0.0,UNK,10/6/2006 0:00,950B,950,B,UNK,UNK,Medium,Missouri,WL
1387332,3206,132,17,1974,0.0,UNK,4/18/2000 0:00,680E,680,UNK,UNK,E,UNK,Idaho,BL
1306661,1092,132,2,1992,0.0,UNK,10/5/2003 0:00,307SSR,307,UNK,UNK,SSR,Mini,Ohio,TEX
609501,23931,132,1,1997,0.0,UNK,11/6/2002 0:00,140HNA,140,H,UNK,UNK,UNK,Texas,MG
1235491,3165,132,15,1982,0.0,UNK,3/28/2001 0:00,580D,580,D,UNK,UNK,UNK,Pennsylvania,BL
1260963,3171,132,1,1995,0.0,UNK,4/3/1997 0:00,580L,580,L,UNK,UNK,UNK,Georgia,BL
1075668,4333,132,1,1996,0.0,UNK,12/13/2000 0:00,IT28F,IT28,F,UNK,UNK,UNK,Texas,WL
292503,1623,132,1,1998,0.0,UNK,2/15/2005 0:00,D6MLGP,D6,M,UNK,LGP,Medium,Florida,TTT
1284071,3170,132,10,1993,0.0,UNK,6/26/1997 0:00,580K,580,K,UNK,UNK,UNK,Louisiana,BL
1097898,4089,132,1,1987,0.0,UNK,9/21/1995 0:00,D3B,D3,B,UNK,UNK,UNK,Illinois,TTT
546476,4124,132,2,1984,0.0,UNK,12/11/2002 0:00,D6D,D6,D,UNK,UNK,Medium,Texas,TTT
76381,3857,132,3,1990,0.0,UNK,7/29/2004 0:00,966F,966,F,UNK,UNK,Medium,Unspecified,WL
1017965,7261,121,3,1979,0.0,UNK,3/24/2005 0:00,920,920,UNK,UNK,UNK,UNK,Texas,WL
1381609,3819,132,1,1983,0.0,UNK,6/21/1994 0:00,950B,950,B,UNK,UNK,Medium,Florida,WL
1235831,3112,132,2,2000,0.0,UNK,5/18/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Tennessee,SSL
154699,3822,132,1,1989,0.0,UNK,4/7/2005 0:00,950E,950,E,UNK,UNK,Medium,Georgia,WL
1116789,1528,132,3,1998,0.0,UNK,9/19/2002 0:00,D3CIIILGP,D3,C,III,LGP,UNK,Unspecified,TTT
698591,4104,132,99,1979,0.0,UNK,3/6/2010 0:00,D4E,D4,E,UNK,UNK,UNK,Tennessee,TTT
1392448,3164,132,6,1979,0.0,UNK,6/26/1995 0:00,580C,580,C,UNK,UNK,UNK,Illinois,BL
1183463,3803,132,6,1988,0.0,UNK,8/20/1996 0:00,936E,936,E,UNK,UNK,Medium,Alabama,WL
1445237,6633,132,1,1991,0.0,UNK,12/15/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Minnesota,SSL
1208018,7267,132,1,1972,0.0,UNK,6/24/1999 0:00,930,930,UNK,UNK,UNK,UNK,Colorado,WL
1346708,3170,132,1,1989,0.0,UNK,12/13/1995 0:00,580K,580,K,UNK,UNK,UNK,Delaware,BL
1314088,3819,132,1,1985,0.0,UNK,10/30/1992 0:00,950B,950,B,UNK,UNK,Medium,Minnesota,WL
1242869,4148,132,1,1983,0.0,UNK,6/24/2002 0:00,D8L,D8,L,UNK,UNK,Large,Missouri,TTT
1262213,3819,132,99,1982,0.0,UNK,4/4/1990 0:00,950B,950,B,UNK,UNK,Medium,New York,WL
428665,3567,132,3,1999,0.0,UNK,12/4/2003 0:00,446B,446,B,UNK,UNK,UNK,Unspecified,BL
1319713,7036,132,12,1999,0.0,UNK,9/23/2004 0:00,301.5,301.5,UNK,UNK,UNK,Mini,South Carolina,TEX
246910,3822,132,1,1988,0.0,UNK,10/6/1992 0:00,950E,950,E,UNK,UNK,Medium,Georgia,WL
1161713,3112,132,1,1992,0.0,UNK,11/29/2005 0:00,1845C,1845,C,UNK,UNK,UNK,Colorado,SSL
747510,4148,132,1,1982,0.0,UNK,8/24/1989 0:00,D8L,D8,L,UNK,UNK,Large,California,TTT
732213,43,132,1,1991,0.0,UNK,2/22/2000 0:00,416II,416,UNK,II,UNK,UNK,Texas,BL
65293,3538,132,1,1997,0.0,UNK,7/12/2006 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL
1339594,3171,132,99,1999,0.0,UNK,12/10/2005 0:00,580L,580,L,UNK,UNK,UNK,California,BL
1545137,3357,132,2,1974,0.0,UNK,7/17/1993 0:00,12G,12,G,UNK,UNK,UNK,New York,MG
1135728,3150,132,1,1992,0.0,UNK,7/23/1996 0:00,480F,480,F,UNK,UNK,UNK,Texas,BL
1187316,4090,132,1,1988,0.0,UNK,2/26/1991 0:00,D3C,D3,C,UNK,UNK,UNK,Nevada,TTT
1145723,3112,132,1,1994,0.0,UNK,10/3/1996 0:00,1845C,1845,C,UNK,UNK,UNK,Iowa,SSL
585717,2758,132,21,1997,0.0,UNK,12/14/2002 0:00,D5CIII,D5,C,III,UNK,UNK,Maine,TTT
1015057,555,121,3,1999,2556.0,Low,9/7/2006 0:00,PC75UU-3,PC75,UU,-3,UNK,Mini,Louisiana,TEX
1376394,3178,132,1,1995,0.0,UNK,3/17/2003 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,California,BL
712634,3803,132,6,1991,2300.0,Medium,10/12/1994 0:00,936E,936,E,UNK,UNK,Medium,California,WL
1469366,1046,132,2,1990,0.0,UNK,2/7/2000 0:00,225DLC,225,D,UNK,LC,Large / Medium,Florida,TEX
1419339,4146,132,6,1966,0.0,UNK,3/5/1996 0:00,D8H,D8,H,UNK,UNK,Large,Texas,TTT
1223127,3819,132,4,1983,0.0,UNK,2/5/1991 0:00,950B,950,B,UNK,UNK,Medium,Florida,WL
1227264,4128,132,1,1990,0.0,UNK,3/21/2001 0:00,D6H,D6,H,UNK,UNK,Medium,Texas,TTT
1342532,6979,132,1,1971,0.0,UNK,3/18/1997 0:00,16,16,UNK,UNK,UNK,UNK,Texas,MG
1502879,3883,132,6,1982,0.0,UNK,9/18/1991 0:00,988B,988,B,UNK,UNK,Large,Pennsylvania,WL
1383745,4102,132,1,1988,0.0,UNK,10/23/1991 0:00,D4C,D4,C,UNK,UNK,UNK,Maryland,TTT
1074876,4128,132,1,1988,0.0,UNK,5/15/1990 0:00,D6H,D6,H,UNK,UNK,Medium,Florida,TTT
1493062,3415,132,1,1991,0.0,UNK,3/11/2005 0:00,235C,235,C,UNK,UNK,Large / Medium,Missouri,TEX
1356433,3084,132,14,1996,8641.0,Medium,5/8/2010 0:00,1150G,1150,G,UNK,UNK,Medium,Indiana,TTT
1087374,3803,132,20,1988,0.0,UNK,10/29/2003 0:00,936E,936,E,UNK,UNK,Medium,Arkansas,WL
1317354,7013,132,1,1975,0.0,UNK,10/12/1989 0:00,235,235,UNK,UNK,UNK,Large / Medium,Texas,TEX
1496547,6945,132,1,1978,0.0,UNK,6/10/2003 0:00,W11,W11,UNK,UNK,UNK,Compact,Pennsylvania,WL
1404097,3883,132,99,1981,0.0,UNK,1/26/1995 0:00,988B,988,B,UNK,UNK,Large,New Mexico,WL
1470274,3170,132,6,1990,0.0,UNK,12/15/1997 0:00,580K,580,K,UNK,UNK,UNK,Kentucky,BL
1419476,3178,132,1,1995,0.0,UNK,3/30/2005 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Washington,BL
1541395,4123,132,5,1972,0.0,UNK,1/28/2003 0:00,D6C,D6,C,UNK,UNK,Medium,Connecticut,TTT
1223188,4090,132,6,1989,0.0,UNK,4/16/1993 0:00,D3C,D3,C,UNK,UNK,UNK,Maryland,TTT
284535,1158,121,3,1999,5632.0,Medium,12/15/2005 0:00,320BL,320,B,UNK,L,Large / Medium,Virginia,TEX
1443917,3218,132,1,1994,0.0,UNK,11/9/2010 0:00,721B,721,B,UNK,UNK,Medium,New Mexico,WL
695827,1584,132,22,1992,7910.0,Low,3/15/2008 0:00,D5HIILGP,D5,H,II,LGP,Medium,Minnesota,TTT
1386910,3165,132,6,1982,0.0,UNK,7/16/1998 0:00,580D,580,D,UNK,UNK,UNK,North Carolina,BL
886579,4149,132,1,1993,0.0,UNK,5/22/2001 0:00,D8N,D8,N,UNK,UNK,Large,Tennessee,TTT
1189447,1158,132,4,1996,0.0,UNK,2/17/2001 0:00,320BL,320,B,UNK,L,Large / Medium,Florida,TEX
44519,3538,121,3,1999,3316.0,Medium,5/20/2004 0:00,416C,416,C,UNK,UNK,UNK,Louisiana,BL
65347,4113,132,1,1993,0.0,UNK,3/16/1999 0:00,D5C,D5,C,UNK,UNK,UNK,Texas,TTT
1052550,3112,121,3,2000,1503.0,Medium,12/15/2005 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL
1460857,4146,132,1,1967,0.0,UNK,4/2/1992 0:00,D8H,D8,H,UNK,UNK,Large,Texas,TTT
1436772,6788,132,1,1984,0.0,UNK,3/5/1991 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL
1407631,3269,132,1,1999,0.0,UNK,2/27/2007 0:00,95XT,95,XT,UNK,UNK,UNK,California,SSL
1183136,7008,132,2,1984,0.0,UNK,2/4/2011 0:00,225,225,UNK,UNK,UNK,Large / Medium,Florida,TEX
1118956,3171,132,1,1995,0.0,UNK,9/12/2002 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL
131302,3538,132,2,1999,0.0,UNK,12/8/2001 0:00,416C,416,C,UNK,UNK,UNK,Tennessee,BL
155607,4333,132,2,1995,0.0,UNK,9/16/2000 0:00,IT28F,IT28,F,UNK,UNK,UNK,New Jersey,WL
1549001,3774,132,1,1999,0.0,UNK,8/25/2005 0:00,924F,924,F,UNK,UNK,UNK,Texas,WL
1154660,3171,132,1,2000,0.0,UNK,3/22/2006 0:00,580L,580,L,UNK,UNK,UNK,California,BL
1425067,6633,132,14,1996,0.0,UNK,3/21/2008 0:00,1840,1840,UNK,UNK,UNK,UNK,Indiana,SSL
1015988,9049,121,3,1999,3922.0,Medium,3/11/2004 0:00,PC220,PC220,UNK,UNK,UNK,Large / Medium,New Jersey,TEX
1423689,3161,132,8,1999,0.0,UNK,11/19/2003 0:00,550G,550,G,UNK,UNK,UNK,Mississippi,TTT
1003687,3051,121,3,1000,0.0,UNK,12/10/2010 0:00,30B,30,B,UNK,UNK,Large / Medium,Iowa,TEX
1219540,3178,132,2,1996,0.0,UNK,8/7/2004 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Wisconsin,BL
258287,13864,121,3,1995,0.0,UNK,6/26/2008 0:00,D6HIIXL,D6,H,II,XL,Medium,Iowa,TTT
1444174,3171,132,1,1997,0.0,UNK,6/22/1999 0:00,580L,580,L,UNK,UNK,UNK,Washington,BL
231279,43,132,1,1991,0.0,UNK,12/17/2002 0:00,416II,416,UNK,II,UNK,UNK,Maryland,BL
1318830,3883,132,6,1983,0.0,UNK,5/8/1996 0:00,988B,988,B,UNK,UNK,Large,Maryland,WL
437814,1276,132,2,1995,0.0,UNK,1/6/2007 0:00,330L,330,UNK,UNK,L,Large / Medium,New York,TEX
1063758,1894,121,3,2000,6433.0,High,1/31/2008 0:00,650HLT,650,H,UNK,LT,UNK,Georgia,TTT
1338856,4156,132,99,1983,0.0,UNK,6/12/1991 0:00,D9L,D9,L,UNK,UNK,Large,Kansas,TTT
1223998,3459,132,9,1998,0.0,UNK,2/16/2005 0:00,307B,307,B,UNK,UNK,Mini,Florida,TEX
1086656,1584,132,1,1994,0.0,UNK,9/29/2005 0:00,D5HIILGP,D5,H,II,LGP,Medium,Texas,TTT
1523187,6788,132,24,1985,0.0,UNK,11/13/1990 0:00,580,580,UNK,UNK,UNK,UNK,Kentucky,BL
1042484,3886,121,3,1997,0.0,UNK,1/29/2009 0:00,988F,988,F,UNK,UNK,Large,Arizona,WL
1506713,3326,132,6,1000,0.0,UNK,10/23/1997 0:00,W26B,W26,B,UNK,UNK,Medium,Kansas,WL
217156,3538,132,1,2000,0.0,UNK,12/14/2005 0:00,416C,416,C,UNK,UNK,UNK,Maryland,BL
1371062,6857,132,1,1990,0.0,UNK,3/21/2001 0:00,888,888,UNK,UNK,UNK,Small,Texas,TEX
1442486,1571,132,10,1982,0.0,UNK,8/28/1997 0:00,D5BLGP,D5,B,UNK,LGP,UNK,Louisiana,TTT
1480181,1530,132,7,1991,0.0,UNK,6/6/2003 0:00,D3CIILGP,D3,C,II,LGP,UNK,Alabama,TTT
1184519,3357,132,19,1974,0.0,UNK,10/19/2005 0:00,12G,12,G,UNK,UNK,UNK,New Mexico,MG
1535763,7054,132,5,1994,0.0,UNK,6/15/2005 0:00,311,311,UNK,UNK,UNK,Small,Connecticut,TEX
161513,3538,132,6,1997,0.0,UNK,4/15/1999 0:00,416C,416,C,UNK,UNK,UNK,North Carolina,BL
1013984,2244,121,3,1995,9436.0,Medium,8/26/2004 0:00,PC220LC,PC220,UNK,UNK,LC,Large / Medium,North Dakota,TEX
1425545,3824,132,3,1998,0.0,UNK,12/13/2001 0:00,950G,950,G,UNK,UNK,Medium,Unspecified,WL
1447680,7257,132,5,1983,0.0,UNK,9/15/2000 0:00,910,910,UNK,UNK,UNK,Compact,Connecticut,WL
1065520,85,121,3,1996,7037.0,Medium,5/19/2005 0:00,966FII,966,F,II,UNK,Medium,Virginia,WL
474618,7118,132,1,1988,0.0,UNK,6/17/1998 0:00,436,436,UNK,UNK,UNK,UNK,Texas,BL
1457936,3160,132,1,1995,0.0,UNK,9/28/1999 0:00,550E,550,E,UNK,UNK,UNK,Ohio,TTT
697254,3406,132,1,1988,0.0,UNK,6/1/2005 0:00,225B,225,B,UNK,UNK,Large / Medium,Illinois,TEX
1026670,4124,121,3,1000,0.0,UNK,6/23/2011 0:00,D6D,D6,D,UNK,UNK,Medium,Missouri,TTT
265269,3806,132,99,1997,0.0,UNK,7/20/2000 0:00,938F,938,F,UNK,UNK,Medium,South Carolina,WL
1249607,3165,132,99,1983,0.0,UNK,9/18/1998 0:00,580D,580,D,UNK,UNK,UNK,Pennsylvania,BL
1295358,3170,132,99,1991,700.0,Low,3/18/1995 0:00,580K,580,K,UNK,UNK,UNK,Washington,BL
1165505,6634,132,1,1000,0.0,UNK,8/28/2003 0:00,1845,1845,UNK,UNK,UNK,UNK,Georgia,SSL
1523120,4123,132,1,1976,0.0,UNK,4/9/2003 0:00,D6C,D6,C,UNK,UNK,Medium,Missouri,TTT
1210916,3177,132,1,1993,0.0,UNK,11/6/2007 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,Tennessee,BL
1304341,7502,132,9,1987,0.0,UNK,5/16/2002 0:00,E120,E120,UNK,UNK,UNK,Small,South Carolina,TEX
1461364,1587,132,1,1987,0.0,UNK,10/1/1998 0:00,D5HLGP,D5,H,UNK,LGP,Medium,Georgia,TTT
1121224,1614,132,6,1987,0.0,UNK,6/19/1997 0:00,D6HLGP,D6,H,UNK,LGP,Medium,Florida,TTT
1419845,3161,132,17,2000,0.0,UNK,10/24/2006 0:00,550G,550,G,UNK,UNK,UNK,Idaho,TTT
1168165,3415,132,6,1991,0.0,UNK,8/19/1998 0:00,235C,235,C,UNK,UNK,Large / Medium,California,TEX
1496200,3247,132,99,1986,0.0,UNK,7/17/2004 0:00,880D,880,D,UNK,UNK,Small,Pennsylvania,TEX
1164457,3357,132,27,1985,0.0,UNK,4/21/2006 0:00,12G,12,G,UNK,UNK,UNK,North Carolina,MG
1052888,414,121,3,1000,2470.0,Low,8/12/2010 0:00,PC220LC2,PC220,UNK,LC,2,Large / Medium,New York,TEX
1270829,7008,132,1,1984,0.0,UNK,9/28/1989 0:00,225,225,UNK,UNK,UNK,Large / Medium,Arizona,TEX
49726,3857,121,3,1000,22284.0,Medium,12/9/2010 0:00,966F,966,F,UNK,UNK,Medium,Indiana,WL
1127688,3855,132,2,1985,0.0,UNK,10/10/1998 0:00,966D,966,D,UNK,UNK,Medium,Florida,WL
964312,3362,132,1,1989,0.0,UNK,10/17/2002 0:00,140G,140,G,UNK,UNK,UNK,Idaho,MG
1451292,3819,132,1,1985,0.0,UNK,10/9/2003 0:00,950B,950,B,UNK,UNK,Medium,Florida,WL
1268845,6974,132,1,1969,0.0,UNK,7/21/2005 0:00,120,120,UNK,UNK,UNK,UNK,Texas,MG
1278869,3166,132,14,1000,0.0,UNK,9/24/1999 0:00,580E,580,E,UNK,UNK,UNK,Indiana,BL
1258614,4123,132,7,1973,0.0,UNK,6/5/1998 0:00,D6C,D6,C,UNK,UNK,Medium,Alabama,TTT
889606,3178,132,10,1000,0.0,UNK,3/16/2006 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Louisiana,BL
1510956,7070,132,2,1996,0.0,UNK,10/21/2000 0:00,320,320,UNK,UNK,UNK,Large / Medium,Connecticut,TEX
1310902,3782,132,1,1993,0.0,UNK,4/25/1996 0:00,928F,928,F,UNK,UNK,UNK,Indiana,WL
1111171,3170,132,14,1000,0.0,UNK,6/19/1998 0:00,580K,580,K,UNK,UNK,UNK,Indiana,BL
256244,3459,132,1,2000,0.0,UNK,2/15/2005 0:00,307B,307,B,UNK,UNK,Mini,Florida,TEX
1495434,4089,132,15,1985,0.0,UNK,6/11/2009 0:00,D3B,D3,B,UNK,UNK,UNK,Pennsylvania,TTT
117429,1229,132,4,1995,0.0,UNK,10/29/1998 0:00,325L,325,UNK,UNK,L,Large / Medium,South Carolina,TEX
1252603,1532,132,2,1990,0.0,UNK,3/18/1999 0:00,D3CLGP,D3,C,UNK,LGP,UNK,New Jersey,TTT
1115870,3171,132,8,1996,0.0,UNK,9/18/2002 0:00,580L,580,L,UNK,UNK,UNK,Mississippi,BL
733854,4333,132,7,1994,0.0,UNK,12/6/2002 0:00,IT28F,IT28,F,UNK,UNK,UNK,Alabama,WL
1467675,3178,132,2,1995,0.0,UNK,2/5/2009 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Florida,BL
1014840,5498,121,3,1000,1368.0,Low,4/28/2011 0:00,543B,543,B,UNK,UNK,UNK,Arizona,SSL
74199,7036,132,1,1999,0.0,UNK,6/24/2003 0:00,301.5,301.5,UNK,UNK,UNK,Mini,Maryland,TEX
861562,1192,121,3,1999,8737.0,Medium,10/28/2010 0:00,322BL,322,B,UNK,L,Large / Medium,Rhode Island,TEX
1267469,7054,132,2,1993,0.0,UNK,8/19/2000 0:00,311,311,UNK,UNK,UNK,Small,Wisconsin,TEX
1379928,3170,132,2,1989,0.0,UNK,3/9/2002 0:00,580K,580,K,UNK,UNK,UNK,New York,BL
1260307,6788,132,18,1978,0.0,UNK,5/18/1990 0:00,580,580,UNK,UNK,UNK,UNK,Pennsylvania,BL
1356525,1035,132,20,1989,0.0,UNK,4/18/2001 0:00,215CLC,215,C,UNK,LC,Small,Arkansas,TEX
267339,1683,132,1,1989,0.0,UNK,3/29/2005 0:00,E240L,E240,UNK,UNK,L,Large / Medium,Texas,TEX
1225047,4137,132,1,1967,0.0,UNK,7/28/2006 0:00,D7E,D7,E,UNK,UNK,Large,Colorado,TTT
892543,4128,132,8,1988,0.0,UNK,3/24/2004 0:00,D6H,D6,H,UNK,UNK,Medium,Mississippi,TTT
593121,1596,132,2,1998,0.0,UNK,2/2/2003 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Florida,TTT
1452233,7289,132,22,1967,0.0,UNK,3/16/2002 0:00,980,980,UNK,UNK,UNK,Medium,Minnesota,WL
1438703,4137,132,1,1963,0.0,UNK,4/11/1995 0:00,D7E,D7,E,UNK,UNK,Large,Nevada,TTT
1246612,3196,132,1,1999,0.0,UNK,12/8/2005 0:00,60XT,60,XT,UNK,UNK,UNK,Texas,SSL
1079692,6633,132,2,1996,0.0,UNK,2/7/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL
1268627,43,132,1,1992,0.0,UNK,4/11/1996 0:00,416II,416,UNK,II,UNK,UNK,Texas,BL
1240978,7013,132,1,1978,0.0,UNK,3/21/2001 0:00,235,235,UNK,UNK,UNK,Large / Medium,Texas,TEX
1526664,7008,132,1,1977,0.0,UNK,9/22/1994 0:00,225,225,UNK,UNK,UNK,Large / Medium,Colorado,TEX
1447087,3892,132,4,1976,0.0,UNK,2/11/1994 0:00,992B,992,B,UNK,UNK,Large,Florida,WL
1127477,3357,132,1,1977,0.0,UNK,4/7/2005 0:00,12G,12,G,UNK,UNK,UNK,Ohio,MG
1490907,7259,132,2,1988,0.0,UNK,7/31/1999 0:00,916,916,UNK,UNK,UNK,UNK,Ohio,WL
1205264,1539,132,4,1974,0.0,UNK,2/6/1990 0:00,D3LGP,D3,UNK,UNK,LGP,UNK,Florida,TTT
1232055,1092,132,2,1994,0.0,UNK,6/5/2004 0:00,307SSR,307,UNK,UNK,SSR,Mini,New York,TEX
1363158,6788,132,2,1976,0.0,UNK,2/20/1993 0:00,580,580,UNK,UNK,UNK,UNK,New York,BL
1403235,4146,132,1,1966,0.0,UNK,5/7/1991 0:00,D8H,D8,H,UNK,UNK,Large,Utah,TTT
547287,4113,132,6,1992,0.0,UNK,11/18/1998 0:00,D5C,D5,C,UNK,UNK,UNK,Wisconsin,TTT
1385075,4141,132,2,1997,0.0,UNK,2/1/2004 0:00,D7R,D7,R,UNK,UNK,Large,Florida,TTT
1014848,24286,121,3,1996,0.0,UNK,9/17/2009 0:00,D8RLRC,D8,R,UNK,LRC,Large,Utah,TTT
640251,3567,132,1,1995,0.0,UNK,12/12/2005 0:00,446B,446,B,UNK,UNK,UNK,Nevada,BL
1027870,23926,132,3,1998,0.0,UNK,9/24/2009 0:00,12HNA,12,H,UNK,UNK,UNK,California,MG
1207932,7110,132,1,1986,0.0,UNK,6/24/2002 0:00,416,416,UNK,UNK,UNK,UNK,Missouri,BL
986260,3560,121,3,1000,8339.0,Medium,6/18/2010 0:00,436B,436,B,UNK,UNK,UNK,Utah,BL
1286573,3178,132,1,1996,6218.0,Medium,9/22/2010 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Georgia,BL
1316068,6851,132,1,1975,0.0,UNK,9/19/1989 0:00,850,850,UNK,UNK,UNK,UNK,Washington,TTT
1452832,1192,132,10,1998,0.0,UNK,12/11/2001 0:00,322BL,322,B,UNK,L,Large / Medium,Louisiana,TEX
1351259,1584,132,99,1994,0.0,UNK,4/27/2000 0:00,D5HIILGP,D5,H,II,LGP,Medium,South Carolina,TTT
1491393,4128,132,1,1987,0.0,UNK,2/20/2007 0:00,D6H,D6,H,UNK,UNK,Medium,Florida,TTT
1134205,7110,132,11,1990,0.0,UNK,3/29/1995 0:00,416,416,UNK,UNK,UNK,UNK,Mississippi,BL
838875,7289,132,5,1969,0.0,UNK,11/17/1995 0:00,980,980,UNK,UNK,UNK,Medium,Connecticut,WL
1241072,6979,132,25,1970,0.0,UNK,12/10/1994 0:00,16,16,UNK,UNK,UNK,UNK,California,MG
430760,6265,121,3,2000,741.0,Low,8/27/2009 0:00,4810,4810,UNK,UNK,UNK,UNK,New Jersey,SSL
1340013,3243,132,8,1998,0.0,UNK,6/19/2003 0:00,85XT,85,XT,UNK,UNK,UNK,Tennessee,SSL
1128147,4124,132,1,1978,0.0,UNK,2/19/1991 0:00,D6D,D6,D,UNK,UNK,Medium,Texas,TTT
249645,1587,132,2,1987,2200.0,Low,9/10/1999 0:00,D5HLGP,D5,H,UNK,LGP,Medium,Georgia,TTT
