MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup,SalePrice
1262426,3546,132,6,1992,2500.0,Low,1/28/1999 0:00,426B,426,B,UNK,UNK,UNK,New Mexico,BL,25000
1468489,6788,132,18,1978,0.0,UNK,8/17/1989 0:00,580,580,UNK,UNK,UNK,UNK,Pennsylvania,BL,8650
1280409,3112,132,22,1000,0.0,UNK,9/18/2010 0:00,1845C,1845,C,UNK,UNK,UNK,Minnesota,SSL,8500
1554300,1355,132,1,1994,0.0,UNK,2/21/2001 0:00,350L,350,UNK,UNK,L,Large / Medium,Florida,TEX,85000
1098565,1046,132,1,1990,0.0,UNK,6/16/2000 0:00,225DLC,225,D,UNK,LC,Large / Medium,Idaho,TEX,27000
1280621,4331,132,6,1990,0.0,UNK,4/11/1995 0:00,IT28B,IT28,B,UNK,UNK,UNK,Maryland,WL,47000
1380025,6788,132,1,1978,0.0,UNK,5/11/1989 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL,11500
1414818,4124,132,2,1981,0.0,UNK,3/17/2004 0:00,D6D,D6,D,UNK,UNK,Medium,Texas,TTT,25000
1495700,6633,132,1,1990,0.0,UNK,12/15/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Minnesota,SSL,7000
1357751,3170,132,18,1987,0.0,UNK,4/17/1996 0:00,580K,580,K,UNK,UNK,UNK,Pennsylvania,BL,18500
202868,3546,121,3,1995,6992.0,Medium,9/17/2009 0:00,426B,426,B,UNK,UNK,UNK,Colorado,BL,15000
1417544,4112,132,2,1980,0.0,UNK,2/8/1995 0:00,D5B,D5,B,UNK,UNK,UNK,Florida,TTT,26000
1357412,3856,132,1,1989,0.0,UNK,9/30/2003 0:00,966E,966,E,UNK,UNK,Medium,Colorado,WL,41000
509838,1158,121,3,1997,11507.0,Medium,2/25/2010 0:00,320BL,320,B,UNK,L,Large / Medium,California,TEX,29000
1251410,7289,132,6,1967,0.0,UNK,11/8/1990 0:00,980,980,UNK,UNK,UNK,Medium,Virginia,WL,8500
55557,7110,132,20,1990,0.0,UNK,12/18/2003 0:00,416,416,UNK,UNK,UNK,UNK,Arkansas,BL,9000
879224,1046,132,1,1989,0.0,UNK,3/21/2007 0:00,225DLC,225,D,UNK,LC,Large / Medium,Washington,TEX,17000
1183899,1526,132,1,1987,0.0,UNK,4/8/2004 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Georgia,TTT,14500
1288590,7008,132,21,1978,0.0,UNK,3/27/1997 0:00,225,225,UNK,UNK,UNK,Large / Medium,Maine,TEX,33000
1440741,1092,132,2,1993,0.0,UNK,2/4/2007 0:00,307SSR,307,UNK,UNK,SSR,Mini,Florida,TEX,17500
1513139,3414,132,1,1988,0.0,UNK,9/8/1994 0:00,235B,235,B,UNK,UNK,Large / Medium,Tennessee,TEX,80000
1220822,3171,132,2,1998,0.0,UNK,12/8/2004 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,20500
1347099,6951,132,2,1979,0.0,UNK,5/22/1999 0:00,W18,W18,UNK,UNK,UNK,UNK,Connecticut,WL,9500
1192496,3357,132,1,1977,0.0,UNK,6/13/2006 0:00,12G,12,G,UNK,UNK,UNK,California,MG,40000
409632,1611,132,2,1997,0.0,UNK,1/12/2002 0:00,D6HIILGP,D6,H,II,LGP,Medium,New York,TTT,79500
1158240,1333,132,1,1998,0.0,UNK,2/27/2007 0:00,345BL,345,BL,UNK,UNK,Large / Medium,California,TEX,70000
1336464,3883,132,23,1978,0.0,UNK,11/16/1995 0:00,988B,988,B,UNK,UNK,Large,Kentucky,WL,35000
1328443,1539,132,9,1978,0.0,UNK,2/18/2002 0:00,D3LGP,D3,UNK,UNK,LGP,UNK,Florida,TTT,8750
543555,4102,132,6,1990,0.0,UNK,12/15/1998 0:00,D4C,D4,C,UNK,UNK,UNK,Kentucky,TTT,15000
123767,1597,132,2,1998,0.0,UNK,3/14/2002 0:00,D5MXL,D5,M,UNK,XL,Medium,New Jersey,TTT,56500
1109407,1158,132,2,1996,0.0,UNK,2/8/2001 0:00,320BL,320,B,UNK,L,Large / Medium,Florida,TEX,65500
1526907,1046,132,19,1992,0.0,UNK,4/11/2002 0:00,225DLC,225,D,UNK,LC,Large / Medium,California,TEX,23500
1355876,3210,132,2,1989,0.0,UNK,4/27/1996 0:00,680L,680,UNK,UNK,L,UNK,Ohio,BL,31000
1455783,3486,132,99,1996,0.0,UNK,10/19/2000 0:00,320B,320,B,UNK,UNK,Large / Medium,South Carolina,TEX,63000
1311932,3171,132,2,1998,0.0,UNK,1/30/2005 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,20500
1449068,1035,132,1,1988,0.0,UNK,11/3/1994 0:00,215CLC,215,C,UNK,LC,Small,Georgia,TEX,32000
75530,4331,132,23,1993,0.0,UNK,6/3/1995 0:00,IT28B,IT28,B,UNK,UNK,UNK,New Jersey,WL,75000
1440746,3406,132,1,1988,0.0,UNK,9/27/2000 0:00,225B,225,B,UNK,UNK,Large / Medium,Ohio,TEX,27000
1020647,4123,121,3,1000,0.0,UNK,5/29/2008 0:00,D6C,D6,C,UNK,UNK,Medium,Tennessee,TTT,9000
1153888,4124,132,4,1981,0.0,UNK,4/21/1989 0:00,D6D,D6,D,UNK,UNK,Medium,Louisiana,TTT,41000
1080144,4146,132,1,1968,0.0,UNK,4/3/1997 0:00,D8H,D8,H,UNK,UNK,Large,Georgia,TTT,17000
1438735,3171,132,2,1997,0.0,UNK,5/11/2002 0:00,580L,580,L,UNK,UNK,UNK,Connecticut,BL,25500
478799,3806,121,3,1996,0.0,UNK,9/30/2010 0:00,938F,938,F,UNK,UNK,Medium,Texas,WL,22500
1432114,4146,132,24,1969,0.0,UNK,3/21/1991 0:00,D8H,D8,H,UNK,UNK,Large,Georgia,TTT,12000
127739,1682,132,6,1990,0.0,UNK,10/10/1995 0:00,E240BL,E240,B,UNK,L,Large / Medium,North Carolina,TEX,57000
45823,3538,121,3,1998,0.0,UNK,11/4/2004 0:00,416C,416,C,UNK,UNK,UNK,Louisiana,BL,22000
1312837,3879,132,2,1997,0.0,UNK,9/16/2006 0:00,980G,980,G,UNK,UNK,Medium,New Jersey,WL,95000
1171153,3177,132,1,1992,0.0,UNK,6/28/2004 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,Colorado,BL,18000
1141931,3822,132,1,1990,0.0,UNK,4/9/1996 0:00,950E,950,E,UNK,UNK,Medium,Washington,WL,65000
1133844,3168,132,5,1984,0.0,UNK,9/15/2001 0:00,580G,580,G,UNK,UNK,UNK,Maine,BL,12000
1212309,4124,132,8,1979,0.0,UNK,9/22/2005 0:00,D6D,D6,D,UNK,UNK,Medium,Mississippi,TTT,19000
1459560,3170,132,2,1989,0.0,UNK,11/25/2003 0:00,580K,580,K,UNK,UNK,UNK,Vermont,BL,14500
1452340,4333,132,6,1994,0.0,UNK,6/6/1995 0:00,IT28F,IT28,F,UNK,UNK,UNK,Florida,WL,84000
1522884,4123,132,1,1976,0.0,UNK,11/16/1989 0:00,D6C,D6,C,UNK,UNK,Medium,Texas,TTT,24000
1414016,6788,132,1,1985,0.0,UNK,3/30/1989 0:00,580,580,UNK,UNK,UNK,UNK,Utah,BL,22000
1472741,3363,132,19,1996,0.0,UNK,4/19/2000 0:00,140H,140,H,UNK,UNK,UNK,California,MG,120000
698595,77,132,1,1995,0.0,UNK,9/20/2005 0:00,950FII,950,F,II,UNK,Medium,Illinois,WL,45000
746125,23931,132,1,1998,0.0,UNK,6/3/2003 0:00,140HNA,140,H,UNK,UNK,UNK,California,MG,105000
1202531,4333,132,1,1996,0.0,UNK,11/9/2004 0:00,IT28F,IT28,F,UNK,UNK,UNK,Florida,WL,42000
1378764,3112,132,2,1994,0.0,UNK,2/4/2002 0:00,1845C,1845,C,UNK,UNK,UNK,Florida,SSL,8500
1502535,3171,132,1,1999,0.0,UNK,11/9/2006 0:00,580L,580,L,UNK,UNK,UNK,Tennessee,BL,25000
1324318,4146,132,1,1969,0.0,UNK,3/28/1996 0:00,D8H,D8,H,UNK,UNK,Large,Colorado,TTT,13000
1420046,4146,132,9,1964,0.0,UNK,12/8/1999 0:00,D8H,D8,H,UNK,UNK,Large,South Carolina,TTT,12000
1109694,6851,132,10,1985,0.0,UNK,6/18/1992 0:00,850,850,UNK,UNK,UNK,UNK,Louisiana,TTT,17500
1401706,3171,132,8,1997,0.0,UNK,5/25/2005 0:00,580L,580,L,UNK,UNK,UNK,Mississippi,BL,22000
1038545,3170,121,3,1000,0.0,UNK,5/15/2008 0:00,580K,580,K,UNK,UNK,UNK,North Carolina,BL,11500
1410125,1611,132,11,1990,0.0,UNK,3/21/2000 0:00,D6HIILGP,D6,H,II,LGP,Medium,Mississippi,TTT,55000
1294453,3170,132,1,1990,0.0,UNK,6/26/2004 0:00,580K,580,K,UNK,UNK,UNK,Hawaii,BL,21000
775382,1528,132,1,2000,0.0,UNK,2/17/2004 0:00,D3CIIILGP,D3,C,III,LGP,UNK,Florida,TTT,32000
1297604,3170,132,5,1989,0.0,UNK,3/29/2007 0:00,580K,580,K,UNK,UNK,UNK,Connecticut,BL,12500
1172213,3171,132,1,1999,0.0,UNK,12/4/2004 0:00,580L,580,L,UNK,UNK,UNK,California,BL,26000
1388008,3170,132,2,1989,0.0,UNK,6/11/1994 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL,22000
1440100,1592,132,1,1974,0.0,UNK,6/8/2000 0:00,D5LGP,D5,UNK,UNK,LGP,Medium,Maryland,TTT,11000
1490759,6788,132,1,1985,0.0,UNK,3/31/1992 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,16000
1407769,7013,132,2,1984,0.0,UNK,12/14/2002 0:00,235,235,UNK,UNK,UNK,Large / Medium,Pennsylvania,TEX,61000
1486513,3415,132,19,1990,0.0,UNK,9/23/2004 0:00,235C,235,C,UNK,UNK,Large / Medium,Wyoming,TEX,45000
1237336,1526,132,9,1981,0.0,UNK,11/7/2001 0:00,D3BLGP,D3,B,UNK,LGP,UNK,South Carolina,TTT,12500
1373356,3459,132,2,1997,0.0,UNK,5/25/2005 0:00,307B,307,B,UNK,UNK,Mini,Florida,TEX,29000
1330196,945,132,1,1994,0.0,UNK,3/10/2004 0:00,480FLL,480,F,UNK,LL,UNK,California,BL,13500
1016860,26256,121,3,1000,6078.0,Low,6/9/2010 0:00,TD40,TD40,UNK,UNK,UNK,Large,New York,TTT,26500
609645,3538,132,1,2000,0.0,UNK,2/24/2004 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,30000
1520178,3178,132,1,1995,0.0,UNK,3/11/2003 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Colorado,BL,23000
1012999,456,121,3,1986,0.0,UNK,1/29/2004 0:00,PC300LC3,PC300,UNK,LC,3,Large / Medium,Massachusetts,TEX,10500
1532167,3171,132,2,2000,0.0,UNK,11/16/2004 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,21500
1411760,4156,132,1,1982,0.0,UNK,12/15/1997 0:00,D9L,D9,L,UNK,UNK,Large,Missouri,TTT,57500
851890,3170,132,99,1990,0.0,UNK,1/21/2000 0:00,580K,580,K,UNK,UNK,UNK,South Carolina,BL,19750
332926,3415,132,15,1990,0.0,UNK,11/20/2002 0:00,235C,235,C,UNK,UNK,Large / Medium,Pennsylvania,TEX,40000
840615,3774,121,3,1000,7839.0,Medium,11/10/2011 0:00,924F,924,F,UNK,UNK,UNK,New York,WL,29000
1537835,6793,132,1,1992,0.0,UNK,10/21/1997 0:00,590,590,UNK,UNK,UNK,UNK,Wisconsin,BL,22000
1211551,4138,132,13,1972,0.0,UNK,9/7/1996 0:00,D7F,D7,F,UNK,UNK,Large,Tennessee,TTT,30000
1194181,7008,132,2,1979,0.0,UNK,1/15/2000 0:00,225,225,UNK,UNK,UNK,Large / Medium,New York,TEX,11000
303154,7110,132,12,1990,0.0,UNK,3/20/2001 0:00,416,416,UNK,UNK,UNK,UNK,South Carolina,BL,13500
1201110,6788,132,1,1977,0.0,UNK,4/16/1991 0:00,580,580,UNK,UNK,UNK,UNK,Tennessee,BL,8500
1418464,7267,132,4,1981,0.0,UNK,2/1/1989 0:00,930,930,UNK,UNK,UNK,UNK,Florida,WL,32000
1326177,4124,132,19,1984,0.0,UNK,4/18/2001 0:00,D6D,D6,D,UNK,UNK,Medium,California,TTT,34500
1502081,3178,132,2,1995,0.0,UNK,3/5/2008 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Texas,BL,21000
1535360,3362,132,25,1979,0.0,UNK,12/12/1992 0:00,140G,140,G,UNK,UNK,UNK,California,MG,30000
1526691,4101,132,1,1987,0.0,UNK,9/8/1994 0:00,D4B,D4,B,UNK,UNK,UNK,Tennessee,TTT,24000
1294409,7267,132,5,1983,0.0,UNK,6/14/2003 0:00,930,930,UNK,UNK,UNK,UNK,Connecticut,WL,18000
1007733,17432,121,3,2000,2265.0,Medium,3/8/2007 0:00,LB75,LB75,UNK,UNK,UNK,UNK,Virginia,BL,23000
1558185,1584,132,6,1994,0.0,UNK,3/13/1997 0:00,D5HIILGP,D5,H,II,LGP,Medium,Florida,TTT,105000
1364566,22318,132,2,1978,0.0,UNK,5/22/1993 0:00,680,680,UNK,UNK,UNK,UNK,New York,BL,11000
595245,4329,132,1,1994,0.0,UNK,8/18/1998 0:00,IT24F,IT24,F,UNK,UNK,UNK,Texas,WL,47000
1111579,3178,132,1,1997,0.0,UNK,11/27/2001 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Arizona,BL,23500
1205120,3112,132,1,1996,0.0,UNK,9/3/2009 0:00,1845C,1845,C,UNK,UNK,UNK,Missouri,SSL,8000
730216,1596,121,3,2000,12730.0,High,6/16/2011 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Mississippi,TTT,28000
1108532,22345,132,4,1993,0.0,UNK,2/13/2008 0:00,850ELT,850,E,UNK,LT,UNK,Florida,TTT,15000
131536,1532,132,8,1989,0.0,UNK,5/28/2003 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Mississippi,TTT,18000
577646,3538,121,3,1999,4570.0,Medium,8/6/2009 0:00,416C,416,C,UNK,UNK,UNK,Indiana,BL,21500
1048211,1333,121,3,1999,8418.0,High,12/1/2005 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Florida,TEX,82000
1464776,6793,132,1,1992,0.0,UNK,9/30/1997 0:00,590,590,UNK,UNK,UNK,UNK,Ohio,BL,21000
1295454,6788,132,1,1976,0.0,UNK,12/3/1992 0:00,580,580,UNK,UNK,UNK,UNK,Washington,BL,11000
1139681,7267,132,1,1969,0.0,UNK,3/28/2003 0:00,930,930,UNK,UNK,UNK,UNK,North Carolina,WL,17000
1460744,7014,132,1,1999,0.0,UNK,4/4/2002 0:00,236,236,UNK,UNK,UNK,UNK,Colorado,SSL,15500
1007718,1636,121,3,2000,12679.0,Medium,6/17/2010 0:00,D6RLGP,D6,R,UNK,LGP,Medium,Minnesota,TTT,43000
1492329,3170,132,2,1000,0.0,UNK,9/10/1998 0:00,580K,580,K,UNK,UNK,UNK,Texas,BL,16000
1108854,3170,132,25,1991,0.0,UNK,12/9/1995 0:00,580K,580,K,UNK,UNK,UNK,California,BL,16000
460439,3767,132,6,1993,0.0,UNK,10/7/1997 0:00,918F,918,F,UNK,UNK,UNK,North Carolina,WL,42000
1445917,6634,132,1,1996,0.0,UNK,4/16/2003 0:00,1845,1845,UNK,UNK,UNK,UNK,Utah,SSL,7000
1395267,4123,132,1,1975,0.0,UNK,7/23/1996 0:00,D6C,D6,C,UNK,UNK,Medium,Texas,TTT,23000
1383702,1681,132,22,1989,0.0,UNK,3/27/2001 0:00,E200BL,E200,B,UNK,L,Small,Minnesota,TEX,25500
1219567,1092,132,2,1992,0.0,UNK,3/14/2001 0:00,307SSR,307,UNK,UNK,SSR,Mini,California,TEX,17000
1074384,940,132,2,1989,0.0,UNK,12/7/2006 0:00,450CLT,450,C,UNK,LT,UNK,New York,TTT,8500
1311881,4090,132,4,1988,0.0,UNK,2/11/2002 0:00,D3C,D3,C,UNK,UNK,UNK,Florida,TTT,17500
1274797,7110,132,18,1986,0.0,UNK,6/13/1992 0:00,416,416,UNK,UNK,UNK,UNK,Delaware,BL,16000
1476539,4128,132,1,1989,0.0,UNK,3/14/1991 0:00,D6H,D6,H,UNK,UNK,Medium,Florida,TTT,95000
1101614,6793,132,4,1991,0.0,UNK,2/6/1997 0:00,590,590,UNK,UNK,UNK,UNK,Florida,BL,21500
1321450,3218,132,1,1997,0.0,UNK,9/12/2002 0:00,721B,721,B,UNK,UNK,Medium,Texas,WL,42500
1414548,3227,132,1,1989,0.0,UNK,6/29/2004 0:00,780D,780,D,UNK,UNK,UNK,Colorado,BL,14500
1060134,3806,121,3,1000,24504.0,High,2/24/2011 0:00,938F,938,F,UNK,UNK,Medium,Florida,WL,31000
1109498,7267,132,99,1975,0.0,UNK,10/12/2001 0:00,930,930,UNK,UNK,UNK,UNK,Missouri,WL,18500
1440499,6751,132,1,1976,0.0,UNK,6/26/1997 0:00,475,475,UNK,UNK,UNK,UNK,Colorado,TTT,10500
1501870,3170,132,14,1989,0.0,UNK,9/12/1996 0:00,580K,580,K,UNK,UNK,UNK,Indiana,BL,26000
17616,3538,132,7,1998,3292.0,Low,8/31/2011 0:00,416C,416,C,UNK,UNK,UNK,Alabama,BL,20500
1240760,3178,132,5,1998,0.0,UNK,12/18/2006 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,New Jersey,BL,24500
1059689,6718,132,3,1999,0.0,UNK,5/16/2002 0:00,360,360,UNK,UNK,UNK,UNK,Unspecified,BL,9000
1001605,3171,121,3,1997,6825.0,Medium,12/13/2007 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,23500
1453400,4090,132,18,1988,0.0,UNK,5/24/1995 0:00,D3C,D3,C,UNK,UNK,UNK,Delaware,TTT,22000
1336266,3538,132,4,1998,0.0,UNK,4/20/2006 0:00,416C,416,C,UNK,UNK,UNK,Ohio,BL,22000
820814,3459,132,5,1999,0.0,UNK,6/15/2005 0:00,307B,307,B,UNK,UNK,Mini,Connecticut,TEX,22500
1254987,3415,132,19,1990,0.0,UNK,11/22/2002 0:00,235C,235,C,UNK,UNK,Large / Medium,California,TEX,26000
1509868,4148,132,99,1985,0.0,UNK,4/19/2000 0:00,D8L,D8,L,UNK,UNK,Large,Kentucky,TTT,57500
1326378,3357,132,1,1979,0.0,UNK,12/15/1995 0:00,12G,12,G,UNK,UNK,UNK,California,MG,48000
1277473,107,132,5,1993,0.0,UNK,8/23/2003 0:00,D3CII,D3,C,II,UNK,UNK,Connecticut,TTT,20500
1462354,7013,132,23,1983,0.0,UNK,9/28/1996 0:00,235,235,UNK,UNK,UNK,Large / Medium,New Jersey,TEX,36500
1447392,3178,132,1,2000,0.0,UNK,6/26/2008 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Colorado,BL,26000
1464773,6788,132,1,1986,0.0,UNK,3/30/1989 0:00,580,580,UNK,UNK,UNK,UNK,Utah,BL,22000
1068568,265,121,3,1000,7058.0,Low,8/13/2009 0:00,D65PX-12,D65,PX,-12,UNK,Large,Mississippi,TTT,29000
1274464,4089,132,16,1981,0.0,UNK,6/14/2006 0:00,D3B,D3,B,UNK,UNK,UNK,Wisconsin,TTT,12000
1015416,4139,121,3,1998,7185.0,Medium,9/29/2011 0:00,D7G,D7,G,UNK,UNK,Large,Pennsylvania,TTT,55000
1299419,4123,132,1,1971,0.0,UNK,7/19/2001 0:00,D6C,D6,C,UNK,UNK,Medium,North Carolina,TTT,16000
1042054,3238,121,3,1994,9530.0,Medium,6/26/2008 0:00,850G,850,G,UNK,UNK,UNK,Minnesota,TTT,14000
1088641,3538,132,1,2000,0.0,UNK,9/22/2006 0:00,416C,416,C,UNK,UNK,UNK,Minnesota,BL,26000
1238058,4146,132,1,1972,0.0,UNK,4/30/2005 0:00,D8H,D8,H,UNK,UNK,Large,Oregon,TTT,23000
1122730,1605,132,1,1983,0.0,UNK,4/10/1990 0:00,D6DLGP,D6,D,UNK,LGP,Medium,Texas,TTT,44500
1354857,6633,132,2,1997,0.0,UNK,11/3/2001 0:00,1840,1840,UNK,UNK,UNK,UNK,New York,SSL,7250
1024992,4794,121,3,1996,1056.0,Low,12/15/2005 0:00,710D,710,D,UNK,UNK,UNK,California,BL,25500
244068,1211,132,1,1997,0.0,UNK,9/28/2004 0:00,325BL,325,B,UNK,L,Large / Medium,Illinois,TEX,71000
1090145,7070,132,1,1995,0.0,UNK,11/14/2002 0:00,320,320,UNK,UNK,UNK,Large / Medium,Georgia,TEX,36000
1015043,13824,121,3,1997,5039.0,Medium,2/5/2009 0:00,D5CIIIXL,D5,C,III,XL,UNK,Illinois,TTT,20500
287968,3774,132,8,1996,0.0,UNK,3/22/2006 0:00,924F,924,F,UNK,UNK,UNK,Mississippi,WL,35000
1078169,3238,132,3,1994,0.0,UNK,10/18/2007 0:00,850G,850,G,UNK,UNK,UNK,California,TTT,25000
1078741,3883,132,6,1979,0.0,UNK,7/29/1997 0:00,988B,988,B,UNK,UNK,Large,Texas,WL,37500
1210159,3162,132,7,2000,0.0,UNK,6/8/2011 0:00,550H,550,H,UNK,UNK,UNK,Alabama,TTT,22500
1007758,3112,121,3,1995,4618.0,Medium,5/29/2008 0:00,1845C,1845,C,UNK,UNK,UNK,Kansas,SSL,5750
1137736,6742,132,1,1984,0.0,UNK,9/23/1993 0:00,450,450,UNK,UNK,UNK,UNK,Washington,TTT,12500
1030523,3855,121,3,1000,7415.0,Low,8/26/2010 0:00,966D,966,D,UNK,UNK,Medium,Kansas,WL,51000
1299620,3806,132,1,1994,0.0,UNK,5/15/2001 0:00,938F,938,F,UNK,UNK,Medium,Texas,WL,45000
1098423,1584,132,1,1993,0.0,UNK,4/8/1999 0:00,D5HIILGP,D5,H,II,LGP,Medium,Georgia,TTT,64000
1210210,6788,132,1,1980,0.0,UNK,4/18/1989 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,17000
670758,3822,132,6,1988,0.0,UNK,5/12/1993 0:00,950E,950,E,UNK,UNK,Medium,Maine,WL,83000
1551576,4104,132,6,1977,0.0,UNK,9/10/1996 0:00,D4E,D4,E,UNK,UNK,UNK,Texas,TTT,13000
1355487,3171,132,5,2000,0.0,UNK,3/29/2005 0:00,580L,580,L,UNK,UNK,UNK,Connecticut,BL,25500
1308164,7267,132,4,1980,0.0,UNK,2/11/1994 0:00,930,930,UNK,UNK,UNK,UNK,Florida,WL,27000
1062039,4897,121,3,1996,3554.0,Low,8/24/2006 0:00,TD8H,TD8,H,UNK,UNK,UNK,Michigan,TTT,21500
1373998,3357,132,6,1976,0.0,UNK,7/29/1997 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG,36000
1084724,7001,132,4,1984,0.0,UNK,4/14/1994 0:00,215,215,UNK,UNK,UNK,Small,Louisiana,TEX,36000
1114916,3357,132,19,1977,0.0,UNK,7/29/1992 0:00,12G,12,G,UNK,UNK,UNK,California,MG,43000
1157473,3178,132,10,1995,0.0,UNK,11/11/1999 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Louisiana,BL,22000
1016424,8022,121,3,2000,1150.0,Low,7/27/2006 0:00,270,270,UNK,UNK,UNK,UNK,Florida,SSL,12000
201498,3879,121,3,1997,30820.0,High,10/14/2010 0:00,980G,980,G,UNK,UNK,Medium,Oregon,WL,58000
618054,3824,132,1,1999,0.0,UNK,11/6/2002 0:00,950G,950,G,UNK,UNK,Medium,Texas,WL,75000
1015076,4146,121,3,1000,0.0,UNK,4/22/2010 0:00,D8H,D8,H,UNK,UNK,Large,Kansas,TTT,20500
397547,1623,132,2,1998,0.0,UNK,9/15/2001 0:00,D6MLGP,D6,M,UNK,LGP,Medium,New Jersey,TTT,73500
1404747,3803,132,1,1988,0.0,UNK,11/7/2001 0:00,936E,936,E,UNK,UNK,Medium,New Mexico,WL,29000
1504369,6974,132,1,1971,0.0,UNK,12/10/1992 0:00,120,120,UNK,UNK,UNK,UNK,Texas,MG,16500
1148713,6788,132,1,1979,0.0,UNK,11/24/1992 0:00,580,580,UNK,UNK,UNK,UNK,Nevada,BL,10000
28349,23926,132,11,1996,0.0,UNK,3/21/2000 0:00,12HNA,12,H,UNK,UNK,UNK,Mississippi,MG,114500
889931,4125,132,4,1993,0.0,UNK,2/17/2001 0:00,D6E,D6,E,UNK,UNK,Medium,Florida,TTT,66000
1435595,4128,132,1,1987,0.0,UNK,5/22/2001 0:00,D6H,D6,H,UNK,UNK,Medium,Tennessee,TTT,36000
1419687,3369,132,6,1970,0.0,UNK,12/11/1989 0:00,14E,14,E,UNK,UNK,UNK,Kentucky,MG,19500
8353,3538,132,2,2000,0.0,UNK,11/16/2005 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,28500
1084061,3243,132,1,1998,0.0,UNK,7/13/2000 0:00,85XT,85,XT,UNK,UNK,UNK,North Carolina,SSL,16000
200541,3806,132,1,1994,0.0,UNK,12/7/2001 0:00,938F,938,F,UNK,UNK,Medium,Colorado,WL,47000
834978,108,132,2,1997,0.0,UNK,4/28/2001 0:00,D3CIII,D3,C,III,UNK,UNK,Ohio,TTT,40500
1041848,4701,121,3,2000,1411.0,Low,5/14/2009 0:00,544H,544,H,UNK,UNK,UNK,Florida,WL,25500
1113541,3170,132,2,1989,0.0,UNK,2/8/1995 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,25500
1327906,7267,132,1,1973,0.0,UNK,5/2/1989 0:00,930,930,UNK,UNK,UNK,UNK,Pennsylvania,WL,21000
1094774,6797,132,99,1990,0.0,UNK,5/18/1996 0:00,621,621,UNK,UNK,UNK,UNK,Illinois,WL,39000
797328,7009,132,1,1999,0.0,UNK,9/1/2004 0:00,226,226,UNK,UNK,UNK,UNK,Georgia,SSL,9500
1130876,3538,132,21,1999,0.0,UNK,5/6/2004 0:00,416C,416,C,UNK,UNK,UNK,Maine,BL,36000
1051820,4148,121,3,1000,2959.0,Low,9/3/2009 0:00,D8L,D8,L,UNK,UNK,Large,Washington,TTT,41000
1452193,4089,132,1,1986,0.0,UNK,9/21/1989 0:00,D3B,D3,B,UNK,UNK,UNK,Florida,TTT,21000
1410106,4146,132,1,1962,0.0,UNK,12/16/2003 0:00,D8H,D8,H,UNK,UNK,Large,Colorado,TTT,9500
1397812,6788,132,13,1988,0.0,UNK,9/11/1993 0:00,580,580,UNK,UNK,UNK,UNK,Tennessee,BL,23000
1145045,3538,132,1,1997,0.0,UNK,4/30/2005 0:00,416C,416,C,UNK,UNK,UNK,Oregon,BL,23000
1233678,3806,132,1,1996,0.0,UNK,11/8/2002 0:00,938F,938,F,UNK,UNK,Medium,Utah,WL,52000
727963,3803,132,99,1988,0.0,UNK,5/10/1995 0:00,936E,936,E,UNK,UNK,Medium,Mississippi,WL,30000
1128679,3161,132,13,1997,0.0,UNK,6/12/2004 0:00,550G,550,G,UNK,UNK,UNK,Tennessee,TTT,25000
1400164,4146,132,2,1968,0.0,UNK,12/12/2003 0:00,D8H,D8,H,UNK,UNK,Large,Pennsylvania,TTT,13000
1337460,4157,132,1,1990,0.0,UNK,6/22/1999 0:00,D9N,D9,N,UNK,UNK,Large,Washington,TTT,90000
1404971,3165,132,22,1983,0.0,UNK,9/18/2004 0:00,580D,580,D,UNK,UNK,UNK,Minnesota,BL,12000
1098795,3171,132,2,1998,0.0,UNK,3/19/2003 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,21000
1163565,6979,132,1,1965,0.0,UNK,3/26/2002 0:00,16,16,UNK,UNK,UNK,UNK,Maryland,MG,8500
